Inilah perkataan Lemuel, raja Masa, yang diajarkan ibunya kepadanya.	Areya’ ca’-oca’ se edhabuwagi ebu Lemuwel, rato Masa ka pottrana,
Besi menajamkan besi, orang menajamkan sesamanya.	Akantha baja se agangse baja, bariya keya manossa ajar dhari sasamana.
Siapa memelihara pohon ara akan memakan buahnya, dan siapa menjaga tuannya akan dihormati.	Sapa se meyara bungkana tanto ngakan buwana. Bareng se ajaga lorana tanto eargai oreng laenna.
Seperti air mencerminkan wajah, demikianlah hati manusia mencerminkan manusia itu.	E dhalem aeng ba’na nangale’e robana, bariya keya atena ba’na noduwagi sapa ba’na reya.
Dunia orang mati dan kebinasaan tak akan puas, demikianlah mata manusia tak akan puas.	E dunnyana oreng mate terros badha kennengngan; bariya keya pangaterrona manossa tadha’ batessa.
Kui untuk melebur perak dan perapian untuk melebur emas, dan orang dinilai menurut pujian yang diberikan kepadanya.	Apoy epangoji emmas ban salaka; oreng etemmo dhari pangalem se etarema aba’na.
Sekalipun engkau menumbuk orang bodoh dalam lesung, dengan alu bersama-sama gandum, kebodohannya tidak akan lenyap dari padanya.	Oreng budhu maske epokol epace’kajana, ta’ kera elang kabudhuwanna.
Kenallah baik-baik keadaan kambing dombamu, perhatikanlah kawanan hewanmu.	Peyara pateppa’ ebinna ba’na,
Karena harta benda tidaklah abadi. Apakah mahkota tetap turun-temurun?	sabab kasogiyan reya ta’ kera salanjangnga, la’-mala’ kakobasa’an kaangguy marenta ta’ kera teptep salanjangnga keya.
Kalau rumput menghilang dan tunas muda nampak, dan rumput gunung dikumpulkan,	Rebba e teggal ban e gunong eketthok pas epakompol kaangguy ebinna ba’na jareya, tape sabatara jareya tombu rebba se anyar.
maka engkau mempunyai domba-domba muda untuk pakaianmu dan kambing-kambing jantan untuk pembeli ladang,	Dhari buluna ba-dumbana ba’na olle kalambi, ban dhari pesse ollena ajuwal sabagiyan dhari embi’na ba’na bisa melle tana.
pula cukup susu kambing untuk makananmu dan makanan keluargamu, dan untuk penghidupan pelayan-pelayanmu perempuan.	Dhari embi’na se laen ba’na olle susu se ekenneng enom ba’na sabala sarta ban reng-barengnga ba’na.
Seperti salju di musim panas dan hujan pada waktu panen, demikian kehormatanpun tidak layak bagi orang bebal.	Akantha ojan e mosem nemor ban salju e mosem panas, pangalem ka oreng budhu reya ta’ pantes.
Seperti burung pipit mengirap dan burung layang-layang terbang, demikianlah kutuk tanpa alasan tidak akan kena.	Marabut mano’ se ber-abberran e bang-abang, babaston ta’ kera bisa teba ka oreng se ta’ sala.
Cemeti adalah untuk kuda, kekang untuk keledai, dan pentung untuk punggung orang bebal.	Hemar kodu ekaddhali’i, jaran kodu epeccot, bariya keya oreng budhu kodu epokol.
Jangan menjawab orang bebal menurut kebodohannya, supaya jangan engkau sendiri menjadi sama dengan dia.	Oreng se nyaodi partanya’anna oreng budhu, padha budhuna ban se atanya.
Jawablah orang bebal menurut kebodohannya, supaya jangan ia menganggap dirinya bijak.	Partanya’an se budhu kodu esaodi bi’ jawaban se budhu keya, sopaja se atanya apangrasa ja’ aba’na ta’ penter akantha pangrasana.
Siapa mengirim pesan dengan perantaraan orang bebal mematahkan kakinya sendiri dan meminum kecelakaan.	Ngotos oreng budhu manapa’ kabar, padha ban motel sokona dibi’ ban nyare calaka’.
Amsal di mulut orang bebal adalah seperti kaki yang terkulai dari pada orang yang lumpuh.	Oreng budhu se aberri’ babala’an, padha ban oreng empon se ngangguy sokona.
Seperti orang menaruh batu di umban, demikianlah orang yang memberi hormat kepada orang bebal.	Ngalem oreng se ta’ andhi’ pangataowan, padha ban oreng nale’e bato epaserret ka dhibal.
Amsal di mulut orang bebal adalah seperti duri yang menusuk tangan pemabuk.	Akantha oreng mabu’ se makalowar dhuri dhari tanangnga, kantha jareya oreng budhu se aberri’ babala’an.
Siapa mempekerjakan orang bebal dan orang-orang yang lewat adalah seperti pemanah yang melukai tiap orang.	Sapa se malako oreng budhu otaba oreng ban-saromban tanto marogi oreng bannya’.
Seperti anjing kembali ke muntahnya, demikianlah orang bebal yang mengulangi kebodohannya.	Akantha pate’ se abali entar ka otana, bariya keya oreng budhu se ngolange kabudhuwanna.
Jika engkau melihat orang yang menganggap dirinya bijak, harapan bagi orang bebal lebih banyak dari pada bagi orang itu.	Oreng se ce’ budhuna gi’ lebbi becce’ etembang oreng se nganggep penter aba’na dibi’.
Berkatalah si pemalas: "Ada singa di jalan! Ada singa di lorong!"	Oreng males ta’ endha’ kalowaran; oca’na, "E lowar badha macan, sengko’ tako’ eceppa’."
Seperti pintu berputar pada engselnya, demikianlah si pemalas di tempat tidurnya.	Akantha labang se apoter e engsella, bariya keya oreng se males lu’-gulu’an e katedhunganna.
Si pemalas mencelupkan tangannya ke dalam pinggan, tetapi ia terlalu lelah untuk mengembalikannya ke mulutnya.	Badha oreng se malessa tadha’ bandhinganna; ngompa’a nase’ balakka’ sengka.
Si pemalas menganggap dirinya lebih bijak dari pada tujuh orang yang menjawab dengan bijaksana.	Oreng males apangrasa aba’na lebbi penter etembang oreng kapetto se nyaot kalaban bendher.
Orang yang ikut campur dalam pertengkaran orang lain adalah seperti orang yang menangkap telinga anjing yang berlalu.	Ro’-noro’ oreng se atokar se banne orosanna padha ban oreng mega’ pate’ alas kalaban nyandhak kopengnga.
Seperti orang gila menembakkan panah api, panah dan maut,	Oreng se nepo, tape ngoca’, "Sengko’ pera’ agaja’," padha ban oreng gila se en-maenan gagaman se babaja.
Bila kayu habis, padamlah api; bila pemfitnah tak ada, redalah pertengkaran.	Mon kaju la tadha’, apoyya mate; mon se bucor colo’na la tadha’, ta’ kera badha tokar pole.
Seperti arang untuk bara menyala dan kayu untuk api, demikianlah orang yang suka bertengkar untuk panasnya perbantahan.	Mon gi’ badha arengnga mardhana rabak, mon gi’ badha kajuna apoyya rabbang, bariya keya oreng se dujan atokar mapanas kabadha’an.
Seperti sedap-sedapan perkataan pemfitnah masuk ke lubuk hati.	Petenna reya nyaman rassana; mon ekalodhu’ ekarassa kobassa.
Seperti pecahan periuk bersalutkan perak, demikianlah bibir manis dengan hati jahat.	Akantha polo’ se esempo bi’ salaka, bariya jareya oreng se manes cacana, tape juba’ atena.
Si pembenci berpura-pura dengan bibirnya, tetapi dalam hati dikandungnya tipu daya.	Oreng se baji’ manes cacana, tape atena possa’ ban kasalenterran.
Kalau ia ramah, janganlah percaya padanya, karena tujuh kekejian ada dalam hatinya.	Maske oreng jareya manes cacana, ja’ parcaja; sabab atena ekobasae kabaji’an.
Walaupun kebenciannya diselubungi tipu daya, kejahatannya akan nyata dalam jemaah.	Maske oreng bisa notobi kabaji’anna, oreng kabbi bakal nangaleyana kajahadanna.
Siapa menggali lobang akan jatuh ke dalamnya, dan siapa menggelindingkan batu, batu itu akan kembali menimpa dia.	Sapa se ngale lobang kaangguy oreng laenna tanto tabalusok dibi’ ka dhalemmanna. Sapa se magulu’ bato nyecce’a oreng laenna tanto taence’ dibi’ bi’ bato jareya.
Lidah dusta membenci korbannya, dan mulut licin mendatangkan kehancuran.	Co-ngoco oreng padha bai ban baji’ ka oreng jareya. Bibir manes madhateng calaka’.
Juga ini adalah amsal-amsal Salomo yang dikumpulkan pegawai-pegawai Hizkia, raja Yehuda.	Areya’ babala’an laenna dhari Sulaiman se esalen bi’ ba-ponggabana e karatonna Hizkiya, rato Yehuda.
Kemuliaan Allah ialah merahasiakan sesuatu, tetapi kemuliaan raja-raja ialah menyelidiki sesuatu.	Allah eagungngagi lantaran pa-apa se eroseya’agi Salerana; rato ehormadi lantaran sabarang se bisa eterrangngagi salerana.
Seperti tingginya langit dan dalamnya bumi, demikianlah hati raja-raja tidak terduga.	Akantha tase’ raja se dhalem ban langnge’ se tenggi, bariya keya pekkeranna rato ta’ ekenneng tebbak oreng.
Sisihkanlah sanga dari perak, maka keluarlah benda yang indah bagi pandai emas.	Berse’e gallu salaka dhari camporanna se ta’ morne, buru seniman bisa agabay barang se lebur dhari salaka jareya.
Sisihkanlah orang fasik dari hadapan raja, maka kokohlah takhtanya oleh kebenaran.	Paondur para panasehat se jahat dhari karaton, buru pamarenta’anna koko lantaran kaadilanna rato.
Jangan berlagak di hadapan raja, atau berdiri di tempat para pembesar.	Mon ngadhep rato kodu paandhap asor ja’ makaton akantha oreng se tenggi pangkadda.
Karena lebih baik orang berkata kepadamu: "Naiklah ke mari," dari pada engkau direndahkan di hadapan orang mulia. Apa matamu lihat,	Lebbi becce’ esoro ngalle ka katoju’an se anyamanan katembang ba’na esoro magi katoju’anna ka oreng se pangkadda atenggiyan dhari ba’na.
jangan terburu-buru kaubuat perkara pengadilan. Karena pada akhirnya apa yang engkau dapat lakukan, kalau sesamamu telah mempermalukan engkau?	Ja’ ru-kaburu ngeba parkara ka pangadilan, sabab mon pas etemmo ja’ ba’na sala, ba’na pas arapa’a?
Belalah perkaramu terhadap sesamamu itu, tetapi jangan buka rahasia orang lain,	Sala paham ban kanca, oros ban oreng jareya malolo, tape roseyana oreng laen ja’ sampe’ kacaca.
supaya jangan orang yang mendengar engkau akan mencemoohkan engkau, dan umpat terhadap engkau akan tidak hilang.	Sabab dhaggi’ ba’na ekoca’ oreng se bucor colo’na ban nyamana ba’na pas juba’ saomorra.
Perkataan yang diucapkan tepat pada waktunya adalah seperti buah apel emas di pinggan perak.	Panemmo se epanapa’ kalaban cara se teppa’ padha ban wa’-buwa’an emmas e pereng salaka.
Teguran orang yang bijak adalah seperti cincin emas dan hiasan kencana untuk telinga yang mendengar.	Parengeddanna oreng penter ka oreng se endha’ narema, padha ban sello’ emmas otaba pareyasan emmas.
Seperti sejuk salju di musim panen, demikianlah pesuruh yang setia bagi orang-orang yang menyuruhnya. Ia menyegarkan hati tuan-tuannya.	Otosan se esto masenneng atena se ngotos, padha ban aeng se makobassa oreng anye e saba.
Awan dan angin tanpa hujan, demikianlah orang yang menyombongkan diri dengan hadiah yang tidak pernah diberikannya.	Ji-janji se tadha’ daddina padha ban ondhem sarta angen se ta’ madhateng ojan.
Dengan kesabaran seorang penguasa dapat diyakinkan dan lidah lembut mematahkan tulang.	Kasabbaran se etoro’e caca se lemma’ manes bisa mayakin oreng se kobasa, ban makala sakabbinna oreng se nangtang.
Kalau engkau mendapat madu, makanlah secukupnya, jangan sampai engkau terlalu kenyang dengan itu, lalu memuntahkannya.	Mon ngakan maddu ja’ nya’-bannya’; dhaggi’ ba’na ngota.
Janganlah kerap kali datang ke rumah sesamamu, supaya jangan ia bosan, lalu membencimu.	Ja’ gut-seggut entar ka bengkona tatanggana, dhaggi’ tatanggana busen ban baji’ ka ba’na.
Orang yang bersaksi dusta terhadap sesamanya adalah seperti gada, atau pedang, atau panah yang tajam.	Da’wa’an palsu mamateyan oreng, akantha peddhang, tokol otaba pana se tajem.
Kepercayaan kepada pengkhianat di masa kesesakan adalah seperti gigi yang rapuh dan kaki yang goyah.	Parcaja ka pangkiyanat e jaman sossa padha bi’ se ngael ngangguy gigi oga otaba ajalan ban soko se dippang ban lanjang salaja.
Orang yang menyanyikan nyanyian untuk hati yang sedih adalah seperti orang yang menanggalkan baju di musim dingin, dan seperti cuka pada luka.	Anyanye kaangguy oreng se karekongan padha ban abangkange oreng jareya e bakto cellep kabadha’anna, akantha se nyelen cokka ka lokana.
Jikalau seterumu lapar, berilah dia makan roti, dan jikalau ia dahaga, berilah dia minum air.	Mon mosona ba’na lapar, berri’i ngakan; ban berri’i ngenom mon teppa’na pelka’.
Karena engkau akan menimbun bara api di atas kepalanya, dan TUHAN akan membalas itu kepadamu.	Kalaban cara jareya, oreng jareya todhus ka ba’na, ban ba’na tanto eberkadi bi’ PANGERAN.
Angin utara membawa hujan, bicara secara rahasia muka marah.	Angen dhaja tanto ngeba ojan, bariya keya rarasan tanto mapeggel oreng.
Lebih baik tinggal pada sudut sotoh rumah dari pada diam serumah dengan perempuan yang suka bertengkar.	Enneng e padduna gabak anyamanan, etembang sabengko ban bine se dujan atokar.
Seperti air sejuk bagi jiwa yang dahaga, demikianlah kabar baik dari negeri yang jauh.	Ngedhing kabar nyaman dhari jauna akantha se ngenom aeng e bakto pelka’.
Seperti mata air yang keruh dan sumber yang kotor, demikianlah orang benar yang kuatir di hadapan orang fasik.	Oreng becce’ se ngala ka oreng se daraka padha ban somber se lekko otaba somor se kotor aengnga.
Tidaklah baik makan banyak madu; sebab itu biarlah jarang kata-kata pujianmu.	Ngakan maddu nya’-bannya’ gallu reya ta’ becce’, bariya keya mon tabannya’ gallu ngalem oreng.
Orang yang tak dapat mengendalikan diri adalah seperti kota yang roboh temboknya.	Oreng se ta’ bisa ngobasane aba’na akantha kottha se la gujur partahananna.
Jangan iri kepada orang jahat, jangan ingin bergaul dengan mereka.	Ja’ ere ka oreng jahat ban ja’ terro akanca’a ban reng-oreng jareya.
Karena hati mereka memikirkan penindasan dan bibir mereka membicarakan bencana.	Se epekker reng-oreng jareya coma kakejjemman ban se ekacaca coma barang se macalaka’a oreng.
Dengan hikmat rumah didirikan, dengan kepandaian itu ditegakkan,	Roma tangga reya epaddek kalaban hekmat ban pangarteyan.
dan dengan pengertian kamar-kamar diisi dengan bermacam-macam harta benda yang berharga dan menarik.	Ban mon badha pangataowan, mar-kamarra bakal genna’a aesse rang-barang se aji ban bagus.
Orang yang bijak lebih berwibawa dari pada orang kuat, juga orang yang berpengetahuan dari pada orang yang tegap kuat.	Oreng bicaksana lebbi wibawa ban ehormadi oreng etembang oreng kowat; pangataowan lebbi penting etembang kakowadan.
Karena hanya dengan perencanaan engkau dapat berperang, dan kemenangan tergantung pada penasihat yang banyak.	Sabab sabellunna aperrang kodu agabay rancangan se massa’ gallu, ban sajan bannya’ babala’anna oreng, sajan raja pangarep se mennanga.
Hikmat terlalu tinggi bagi orang bodoh; ia tidak membuka mulutnya di pintu gerbang.	Oreng budhu ta’ bisa ngarte ka hekmat, ta’ bisa ngoca’ pa-apa mon oreng acaca parkara se ting-penting.
Siapa selalu merencanakan kejahatan akan disebut penipu.	Oreng se ros-terrosan andhi’ sajja jahat, bakal enyama’ana tokang mabaridhu.
Memikirkan kebodohan mendatangkan dosa, dan si pencemooh adalah kekejian bagi manusia.	Saneyap siyasadda oreng budhu reya dusa. Oreng se ros-terrosan nyale oreng laen, ta’ ekaleburi sapa’a bai.
Jika engkau tawar hati pada masa kesesakan, kecillah kekuatanmu.	Mon ba’na kaelangan pangarep e dhalem kabadha’an gawat, ba’na reya oreng se ta’ kowat.
Bebaskan mereka yang diangkut untuk dibunuh, selamatkan orang yang terhuyung-huyung menuju tempat pemancungan.	Ja’ mangmang mabebasa oreng se la etantowagi eokom mate; pasalamet oreng se eeret ka cangga pagantongan.
Kalau engkau berkata: "Sungguh, kami tidak tahu hal itu!" Apakah Dia yang menguji hati tidak tahu yang sebenarnya? Apakah Dia yang menjaga jiwamu tidak mengetahuinya, dan membalas manusia menurut perbuatannya?	Ba’na olle ngoca’, "Jareya banne tang orosan." Tape Allah ngoladi ka ba’na; ngagali ban ngadili pekkeranna ba’na. Allah reya males manossa menorot tengka gulina.
Anakku, makanlah madu, sebab itu baik; dan tetesan madu manis untuk langit-langit mulutmu.	Na’, ngakan maddu, sabab jareya bagus. Akantha maddu dhari kalapkabanna nyarowan, manes mon ekakan,
Ketahuilah, demikian hikmat untuk jiwamu: Jika engkau mendapatnya, maka ada masa depan, dan harapanmu tidak akan hilang.	bariya keya hekmat reya bagus kaangguy sokmana ba’na. Mon ba’na bicaksana, tanto tera’ odhi’na ba’na e budhi are.
Jangan mengintai kediaman orang benar seperti orang fasik, jangan merusak rumahnya.	Ja’ akantha oreng jahat se asakongkel arampok oreng jujur ban arampas bengkona.
Sebab tujuh kali orang benar jatuh, namun ia bangun kembali, tetapi orang fasik akan roboh dalam bencana.	Sabab oreng jujur reya, maske labuwa pan-barampan kale, gi’ jaga’a pole. Tape sabaligga, oreng jahat bakal ancora mon katebanan balai.
Jangan bersukacita kalau musuhmu jatuh, jangan hatimu beria-ria kalau ia terperosok,	Ja’ perak mon mosona ba’na nemmo calaka’, ban ja’ perak mon mosona jareya labu.
supaya TUHAN tidak melihatnya dan menganggapnya jahat, lalu memalingkan murkanya dari pada orang itu.	Sabab PANGERAN tanto ngoladi lalakonna ba’na se kantha jareya ban nganggep lalakon jareya juba’, pas ta’ kasokan ngokom mosona ba’na pole.
Jangan menjadi marah karena orang yang berbuat jahat, jangan iri kepada orang fasik.	Ja’ peggel otabana ere ka oreng jahat.
Karena tidak ada masa depan bagi penjahat, pelita orang fasik akan padam.	Oreng jahat ta’ andhi’ se ekenneng arep kaangguy odhi’na se bakal dhateng, ban ta’ andhi’ pangarebban.
Hai anakku, takutilah TUHAN dan raja; jangan melawan terhadap kedua-duanya.	Mara patako’ ka PANGERAN, na’, ban pahormat ka rato. Ja’ ro’-noro’an oreng se nangtang ka PANGERAN ban ka rato jareya.
Karena dengan tiba-tiba mereka menimbulkan bencana, dan siapa mengetahui kehancuran yang didatangkan mereka?	Oreng se kantha jareya bisa ancor e dhalem saparngedep, sabab balai se epadhateng bi’ Allah otabana rato banne barang kene’.
Juga ini adalah amsal-amsal dari orang bijak. Memandang bulu dalam pengadilan tidaklah baik.	Reng-oreng penter tao ngoca’ kantha reya: Hakim ta’ olle berra’ salaja.
Siapa berkata kepada orang fasik: "Engkau tidak bersalah", akan dikutuki bangsa-bangsa, dilaknatkan suku-suku bangsa.	Mon oreng se sala ekoca’ ta’ sala, hakim jareya tanto ebasto ban epesowe sakabbinna oreng.
Tetapi mereka yang memberi peringatan akan berbahagia, mereka akan mendapat ganjaran berkat.	Tape hakim se ngokom oreng se sala tanto senneng odhi’na ban ehormadi oreng.
Siapa memberi jawaban yang tepat mengecup bibir.	Oreng se aberri’ jawaban se bendher tandhana ja’ jareya kanca se saongguna.
Selesaikanlah pekerjaanmu di luar, siapkanlah itu di ladang; baru kemudian dirikanlah rumahmu.	Ja’ ako-bengko sabellunna ba’na masadhiya teggalla ban sabellunna ba’na andhi’ kasap.
Jangan menjadi saksi terhadap sesamamu tanpa sebab, dan menipu dengan bibirmu.	Ja’ nyakse’e parkarana oreng mon tadha’ lantaranna se patot; bariya keya ja’ sampe’ aberri’ sakse se lecek parkara oreng jareya.
Janganlah berkata: "Sebagaimana ia memperlakukan aku, demikian kuperlakukan dia. Aku membalas orang menurut perbuatannya."	Ja’ ngoca’, "Sengko’ malessa ka oreng jareya apa se la eteba’agi ka sengko’ bi’ aba’na."
Aku melalui ladang seorang pemalas dan kebun anggur orang yang tidak berakal budi.	Sengko’ tao lebat e teggal ban kebbun anggurra oreng se males ban budhu.
Lihatlah, semua itu ditumbuhi onak, tanahnya tertutup dengan jeruju, dan temboknya sudah roboh.	Se etangale’e sengko’ e jadhiya tadha’ laen kajabana ombut se adhuri ban lalang. Pagar alassa la gujur.
Aku memandangnya, aku memperhatikannya, aku melihatnya dan menarik suatu pelajaran.	Saellana parkara jareya bi’ sengko’ epekker epadhalem, sengko’ olle pangajaran kantha reya:
"Tidur sebentar lagi, mengantuk sebentar lagi, melipat tangan sebentar lagi untuk tinggal berbaring,"	Kalaban ngantok ban tedhung sakejja’, kalaban toju’ asandhakep ban neng-enneng sakejja’,
maka datanglah kemiskinan seperti seorang penyerbu, dan kekurangan seperti orang yang bersenjata.	kakorangan ban kameskenan dhateng nyerrang akantha bigal se asekep gagaman.
Bila engkau duduk makan dengan seorang pembesar, perhatikanlah baik-baik apa yang ada di depanmu.	Mon ba’na toju’ ngakan ban pangraja, kaenga’e sapa oreng jareya.
Taruhlah sebuah pisau pada lehermu, bila besar nafsumu!	Mon napsona ba’na se ngakana talebat rajana, ampet pangaterro jareya.
Jangan ingin akan makanannya yang lezat, itu adalah hidangan yang menipu.	Ja’ padhakka ka kakanan se nyaman se eangka’agi, sapa tao pola oreng jareya me’ ajebbaga ba’na.
Jangan bersusah payah untuk menjadi kaya, tinggalkan niatmu ini.	Ta’ osa abanteng tolang polana terro sogiya. Paburung neyadda jareya.
Kalau engkau mengamat-amatinya, lenyaplah ia, karena tiba-tiba ia bersayap, lalu terbang ke angkasa seperti rajawali.	Sabab e dhalem saparngedep arta bisa mosna, akantha se akalembang pas ngabber ka langnge’ akantha mano’ rajabali.
Jangan makan roti orang yang kikir, jangan ingin akan makanannya yang lezat.	Ja’ ngakan ban oreng se cerre’. Bariya keya ja’ terro ka kakananna se nyaman.
Sebab seperti orang yang membuat perhitungan dalam dirinya sendiri demikianlah ia. "Silakan makan dan minum," katanya kepadamu, tetapi ia tidak tulus hati terhadapmu.	Sabab oreng jareya tanto ngoca’ kantha reya, "Ngereng dha’ar; ngereng aorok," mangkana sanyatana e atena ta’ kantha jareya. Bibirra manes, tape atena laen.
Suap yang telah kaumakan, kau akan muntahkan, dan kata-katamu yang manis kausia-siakan.	Dhaggi’ apa se la ekalodhu’ bi’ ba’na pas eota’agi pole, ban sakabbinna cacana ba’na se manes ka oreng jareya tadha’ gunana.
Jangan berbicara di telinga orang bebal, sebab ia akan meremehkan kata-katamu yang bijak.	Ja’ la-malae oreng budhu; babala’anna ba’na ta’ kera eargai.
Jangan engkau memindahkan batas tanah yang lama, dan memasuki ladang anak-anak yatim.	Ja’ sampe’ ba’na ngerset batessa tana sangkolan otabana ngala’ tana andhi’na kana’ jatim.
Karena penebus mereka kuat, Dialah yang membela perkara mereka melawan engkau.	Sabab PANGERAN reya kowat, ban Salerana se abilla’ana reng-oreng jareya ngadhebbi ba’na.
Arahkanlah perhatianmu kepada didikan, dan telingamu kepada kata-kata pengetahuan.	Edhingngagi pangajaranna guruna, sarta ajar sanya’-bannya’na.
Jangan menolak didikan dari anakmu ia tidak akan mati kalau engkau memukulnya dengan rotan.	Ja’ ka-sengka ngajar ana’na. Mon ba’na mokol ana’na ban tongket manjalin, kana’ jareya ta’ kera mate,
Engkau memukulnya dengan rotan, tetapi engkau menyelamatkan nyawanya dari dunia orang mati.	la’-mala’ salamet.
Hai anakku, jika hatimu bijak, hatiku juga bersukacita.	Na’, sengko’ ce’ sennengnga mon ba’na bicaksana.
Jiwaku bersukaria, kalau bibirmu mengatakan yang jujur.	Sengko’ gumbira mon ngedhing ba’na nyebbuttagi ca’-oca’ se teppa’.
Janganlah hatimu iri kepada orang-orang yang berdosa, tetapi takutlah akan TUHAN senantiasa.	Ja’ ere ka oreng se dusa. Papaggun ta’at ka ALLAH,
Karena masa depan sungguh ada, dan harapanmu tidak akan hilang.	sopaja ba’na salamedda odhi’na e budhi are, ban pangarebbanna ba’na ta’ sampe’a elang.
Hai anakku, dengarkanlah, dan jadilah bijak, tujukanlah hatimu ke jalan yang benar.	Edhingngagi, na’! Ba’na pabicaksana. Tetene pagu-onggu cara odhi’na ba’na.
Janganlah engkau ada di antara peminum anggur dan pelahap daging.	Ja’ apolongan ban oreng se dujan mabu’ otaba oreng se dhakka,
Karena si peminum dan si pelahap menjadi miskin, dan kantuk membuat orang berpakaian compang-camping.	sabab reng-oreng jareya bakal meskena. Mon lakona ba’na pera’ tedhung malolo, tanto ba’na ta’ abit pole bakal akalambiya bing-carbing.
Dengarkanlah ayahmu yang memperanakkan engkau, dan janganlah menghina ibumu kalau ia sudah tua.	Toro’ dhabuna eppa’na; sabab mon tadha’ eppa’na, ta’ kera badha ba’na. Mon ebuna ba’na la towa, duduwagi ja’ ba’na ngargai ebuna jareya.
Belilah kebenaran dan jangan menjualnya; demikian juga dengan hikmat, didikan dan pengertian.	Pangajaran se bendher, hekmat ban pandhidhigan sarta pangarteyan, jareya kabbi patot ebelli, tape talebat aji kaangguy ejuwal.
Ayah seorang yang benar akan bersorak-sorak; yang memperanakkan orang-orang yang bijak akan bersukacita karena dia.	Mon ana’ bagus buddina, eppa’na tanto perak; atena tanto gumbira mon andhi’ ana’ se bicaksana.
Biarlah ayahmu dan ibumu bersukacita, biarlah beria-ria dia yang melahirkan engkau.	Mandar rama ebuna ba’na bunga’a atena polana ba’na; mandar sennengnga babine’ se alahirragi ba’na.
Hai anakku, berikanlah hatimu kepadaku, biarlah matamu senang dengan jalan-jalanku.	Abassagi pateppa’, pas conto odhi’na sengko’ reya, na’.
Karena perempuan jalang adalah lobang yang dalam, dan perempuan asing adalah sumur yang sempit.	Babine’ nakal se nyondel reya daddi jebbak se babaja.
Bahkan, seperti penyamun ia menghadang, dan memperbanyak pengkhianat di antara manusia.	Ngaddhang akantha bigal ban daddi lantaranna bannya’ lalake’ azina.
Siapa mengaduh? Siapa mengeluh? Siapa bertengkar? Siapa berkeluh kesah? Siapa mendapat cidera tanpa sebab? Siapa merah matanya?	Ba’ taowa ba’na baramma daddina oreng se tabannya’ gallu ngenom anggur, ban seggut nyepcep nom-enoman kerras? Oreng jareya nyangsara ban nanggung sossa. Atokar ban aserro terros. Matana mera ban badanna ka-loka, mangkana jareya kabbi bisa esenglae.
Jangan melihat kepada anggur, kalau merah menarik warnanya, dan mengilau dalam cawan, yang mengalir masuk dengan nikmat,	Ja’ sampe’ ba’na tagudha bi’ anggur maske barnana ngapencot ate, katon agalirap e dhalem gellas ban agili maso’ ka gerrungan ce’ kobassana.
tetapi kemudian memagut seperti ular, dan menyemburkan bisa seperti beludak.	Kalagguwanna ba’na arassa akantha se ecangnga’ olar se mandi opassa.
Lalu matamu akan melihat hal-hal yang aneh, dan hatimu mengucapkan kata-kata yang kacau.	Matana ba’na anang-konang, pekkeranna salbut ban colo’na ngacepek terros.
Engkau seperti orang di tengah ombak laut, seperti orang di atas tiang kapal.	Ba’na apangrasa akantha se badha e konco’na canggana kapal e tengnga tase’ raja; ba’na pettengngen ban dhing-tabarindhing.
Engkau akan berkata: "Orang memukul aku, tetapi aku tidak merasa sakit. Orang memalu aku, tetapi tidak kurasa. Bilakah aku siuman? Aku akan mencari anggur lagi."	Ba’na tanto pas ngoca’ kantha reya, "Ropa-ropana sengko’ reya epokol ban etamper oreng, tape sengko’ ta’ enga’ kadaddiyana. Adhu, sengko’ ce’ ngantogga! Sengko’ parlo ngenom pole!"
Nama baik lebih berharga dari pada kekayaan besar, dikasihi orang lebih baik dari pada perak dan emas.	Nyama se bagus lebbi aji etembang arta sabannya’na; ekataresnae oreng lebbi becce’ etembang eberri’ emmas ban salaka.
Orang kaya dan orang miskin bertemu; yang membuat mereka semua ialah TUHAN.	Oreng sogi ban oreng mesken padha bai e dhalem settong parkara, iya areya: padha cepta’anna PANGERAN.
Kalau orang bijak melihat malapetaka, bersembunyilah ia, tetapi orang yang tak berpengalaman berjalan terus, lalu kena celaka.	Oreng bicaksana majau mon nangale babaja; oreng budhu ajalan terros sampe’ calaka’.
Ganjaran kerendahan hati dan takut akan TUHAN adalah kekayaan, kehormatan dan kehidupan.	Oreng se ta’at ka PANGERAN ban andhap asor tengkana bakal sennengnga, ma’mor ban ehormadi odhi’na.
Duri dan perangkap ada di jalan orang yang serong hatinya; siapa ingin memelihara diri menjauhi orang itu.	Jira’ ban jebbak badha e jalanna oreng juba’; jauwi jareya mon ba’na terro salamedda.
Didiklah orang muda menurut jalan yang patut baginya, maka pada masa tuanyapun ia tidak akan menyimpang dari pada jalan itu.	Ajari na’-kana’ carana odhi’ se teppa’, sampe’ towana kana’ jareya tanto odhi’ kantha jareya.
Orang kaya menguasai orang miskin, yang berhutang menjadi budak dari yang menghutangi.	Oreng sogi ngobasane oreng mesken; oreng se ngenjam ngobasane se maenjame.
Orang yang menabur kecurangan akan menuai bencana, dan tongkat amarahnya akan habis binasa.	Oreng se nabur barang se ta’ jujur bakal calaka’a; dhi-budhina kobasana kaangguy ngala’ karebba dibi’ bakal mosna’a.
Orang yang baik hati akan diberkati, karena ia membagi rezekinya dengan si miskin.	Oreng se bagus atena eberkadi Pangeran, polana gi-magi rajekkena ka oreng se kakorangan.
